docking_folder,PLANTS,rDock,smina,SMILES,pic50
5sfp_410,-88.4771,-84.5321,-9.15888,Cn1ncc(S(C)(=O)=O)c1C(=O)Nc1ccc2cc(-c3ccccc3)nn2c1,6.745538935509991
5sfp_416,-87.8188,-69.0641,-9.00219,Cn1cc(S(C)(=O)=O)c(C(=O)Nc2ccc3cc(-c4ccccc4)nn3c2)n1,7.053464224846894
5sfp_419,-99.6775,-82.094,-9.68453,O=C(Nc1cc(Cl)ncn1)c1ccc2cc(-c3ccccc3)nn2c1,6.602310217021459
5sfp_448,-101.333,-77.9969,-9.75805,Cc1cnccc1NC(=O)c1ccc2cc(-c3ccccc3)nn2c1,6.248938867974088
5sfp_471,-101.177,-80.5179,-9.44744,O=C(Nc1ccncc1F)c1ccc2cc(-c3ccccc3)nn2c1,6.029733108277151
5sfp_523,-96.7548,-81.6536,-10.25907,O=C(Nc1ccc2cc(-c3ccccc3)nn2c1)c1onc2ccc(Br)cc12,7.981382707480559
5sfp_529,-92.9846,-73.7277,-9.10144,Cc1noc(C(=O)Nc2ccc3cc(-c4ccccc4)nn3c2)c1Br,7.745645307946834
5sfp_532,-85.4039,-80.3472,-8.91116,CNC(=O)c1nn(C)cc1NC(=O)c1ccc2cc(-c3ccccc3)nn2c1,6.708717750640297
5sfp_654,-93.1711,-77.5962,-8.84161,CCn1nccc1NC(=O)c1ccc2cc(-c3ccccc3)nn2c1,6.240187917967518
5sfp_679,-85.3819,-71.838,-8.6016,O=C(Nc1ccc2cc(-c3ccccc3)nn2c1)c1ccno1,5.627536692997088
5sfp_752,-98.2693,-84.0388,-10.2409,O=C(Nc1cc(-c2ccccc2)no1)c1ccc2cc(-c3ccccc3)nn2c1,5.347141822012028
5sfp_898,-93.4372,-77.217,-9.26356,Cc1cc(NC(=O)c2ccc3cc(-c4ccccc4)nn3c2)on1,5.47507901695091
5sfq_1021,-68.7143,-72.5516,-8.32588,CNC(=O)c1cc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)nn1C,5.0
5sfq_1030,-70.0212,-70.1335,-7.44031,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(CCN2CCOCC2)n1,6.433383405632827
5sfq_1034,-76.4005,-66.6468,-7.81084,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(-c2ccc(Cl)cc2Cl)n1,5.9756284624811355
5sfq_1043,-76.1738,-66.2066,-7.87329,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(-c2ccccc2F)n1,6.401251064975393
5sfq_1050,-68.9944,-68.4495,-7.61385,Cc1cc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)nn1CC(F)F,6.865408565289123
5sfq_1051,-66.0162,-69.0806,-8.17999,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(-c2cc(Cl)cc(Cl)c2)n1,7.36647094941784
5sfq_1055,-73.3143,-65.7174,-7.41537,CC(C)Cn1ccc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)n1,6.5879176297829565
5sfq_1064,-72.1734,-65.1558,-7.80253,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(C2CCCCC2)n1,6.615732628785439
5sfq_1067,-72.9067,-61.5695,-6.91976,COCCn1ccc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)n1,6.484420199024325
5sfq_1075,-70.885,-65.4882,-7.41697,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(CC2CC2)n1,6.482290908259976
5sfq_1077,-77.0411,-65.361,-7.93214,Cc1cc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)cc(N)n1,6.881528181910826
5sfq_1082,-71.4572,-62.8412,-7.07296,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(CCF)n1,6.258448970908142
5sfq_1093,-70.5503,-64.7597,-7.43229,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(C2CCC2)n1,6.30432836122519
5sfq_1100,-69.9251,-64.2701,-7.07603,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(C(F)F)n1,6.118516054659026
5sfq_1109,-70.305,-65.0581,-7.39967,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(C(C)(C)C)n1,6.172043017673668
5sfq_1114,-67.6212,-66.9074,-6.93818,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(CCC#N)n1,5.501256608334625
5sfq_1116,-71.5326,-63.7953,-7.14585,CCCn1ccc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)n1,6.393532644495706
5sfq_1118,-70.2363,-64.8013,-7.32569,CC(C)n1ccc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)n1,5.737858010085575
5sfq_1121,-68.3554,-63.3491,-6.99994,CCn1ccc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)n1,5.87855867561731
5sfq_1135,-65.8192,-65.1004,-6.99121,CCn1nc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)cc1C1CC1,5.212979072484464
5sfq_1137,-68.5007,-63.766,-7.03419,Cn1ccc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)n1,5.84520884267007
5sfq_1147,-76.0291,-68.2201,-7.68717,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1cc2ccccn2n1,6.159661758122928
5sfq_1155,-64.9093,-65.363,-6.90782,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1cc[nH]n1,5.504489935606848
5sfq_1160,-37.5554,-82.7746,-8.23607,Cc1cc(C)c2c(NC(=O)c3c(C(=O)N4CCC4)cnn3C)nn(C)c2n1,5.367940031060237
5sfq_669,-77.3337,-70.8611,-8.77736,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(Cc2cn(-c3ccc(Cl)c(Cl)c3)cn2)n1,7.094765558479688
5sfq_744,-70.0995,-76.186,-8.88647,CCn1nc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)cc1-c1cccc(Cl)c1,5.788288248618482
5sfq_871,-77.6033,-70.0583,-8.32654,CCCNC(=O)c1cc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)nn1C,5.0
5sfq_959,-67.0869,-75.5189,-7.794,CCOC(=O)c1cc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)nn1C,5.871538693644505
5sfr_1,-99.224,-83.1737,-9.62394,CCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3cccc(OCCCF)c3)nc2n1,8.21788585252093
5sfr_105,-91.4264,-86.0752,-9.00482,COc1cccc(-c2cn3ccc(NC(=O)c4c(C(=O)N(C)CCOCCF)cnn4C)nc3n2)c1,6.6539053315020364
5sfr_126,-101.964,-81.4386,-10.49732,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn2cc(-c3cccc(O)c3)nc2n1,8.47069800221202
5sfr_143,-96.1856,-83.3613,-10.31618,CC(=O)Oc1cccc(-c2cn3ccc(NC(=O)c4c(C(=O)N5CCC5)cnn4C)nc3n2)c1,7.437005692052579
5sfr_147,-86.2329,-81.2422,-9.0729,COCCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3ccnc(F)c3)nc2n1,6.1075942644068
5sfr_20,-89.8034,-86.6216,-9.81311,CCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3cccc(OCC(=O)OC)c3)nc2n1,8.100954766518939
5sfr_232,-88.0101,-84.7109,-8.9172,CN(CCOCCF)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3ccccc3)nc2n1,7.363993805681677
5sfr_26,-96.1504,-77.9005,-9.99776,CCN(C)C(=O)c1cnn(CCF)c1C(=O)Nc1ccn2cc(-c3ccccc3)nc2n1,5.0
5sfr_28,-107.357,-78.185,-9.46037,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn2cc(-c3cccc(OCCCF)c3)nc2n1,8.134067331806815
5sfr_3,-97.388,-82.4137,-9.09736,COCCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3cccc(OCCCF)c3)nc2n1,7.820304616675493
5sfr_31,-94.458,-77.5051,-8.65909,CN(CCOCCF)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3cccc(OCCF)c3)nc2n1,7.050405093740633
5sfr_39,-95.3989,-79.7826,-9.72977,CCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3cccc(OCCO)c3)nc2n1,8.0548269538261
5sfr_43,-97.2135,-77.0209,-9.41874,CN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3cccc(OCCCF)c3)nc2n1,8.144299169164562
5sfr_45,-90.4617,-74.2277,-8.84417,COCCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3cccc(OCCF)c3)nc2n1,7.897943807424811
5sfr_51,-86.8224,-84.6349,-9.06499,COCCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3cccc(OCF)c3)nc2n1,7.7215207769536764
5sfr_65,-88.8237,-82.9398,-9.19998,COCCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3cccc(OC)c3)nc2n1,7.6569460770871505
5sfr_73,-94.9594,-81.6846,-10.50597,CCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3cccc(O)c3)nc2n1,8.459295216689236
5sfr_81,-88.0309,-89.7671,-9.31688,COCCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3cccc(F)n3)nc2n1,6.786383973414021
5sfs_626,-95.9313,-72.261,-9.25769,[2H]C1([2H])CCC([2H])([2H])N1c1nc(CCc2nc3c(C)ncc(C)n3n2)n(C)n1,8.638272163982407
5sft_387,-66.0051,-93.1113,-8.85985,Cc1ncc(C)n2nc(CCc3nc(N4CCCC4)n(CC4CC4)n3)nc12,8.174314291978241
5sft_400,-106.844,-75.6585,-9.96673,Cc1ncc(C)n2nc(CCc3ncn(-c4ccccc4)n3)nc12,7.084684604487
5sft_456,-100.63,-74.3824,-10.10744,Cc1ncc(C)n2nc(CCc3nc(C)n(-c4ccccc4)n3)nc12,6.125970687245072
5sft_492,-56.9063,-98.1366,-9.19974,Cc1ncc(C)n2nc(CCc3nc(N4CCCC4)n(C4CC4)n3)nc12,8.086292086019517
5sft_533,-63.8228,-93.5125,-9.04506,CCn1nc(CCc2nc3c(C)ncc(C)n3n2)nc1N1CCCC1,7.545246580034339
5sfu_1036,-77.1098,-87.5083,-9.37508,O=C(Nc1cn(Cc2ccccn2)cn1)c1nc(C2CC2)ccc1Nc1cncnc1,6.955076286103284
5sfu_1052,-84.931,-79.2026,-9.12812,O=C(N[C@H]1CCN(c2ccccn2)C1)c1nc(C2CC2)ccc1Nc1cncnc1,6.434457947283414
5sfu_1090,-73.5692,-78.6857,-8.77565,O=C(Nc1cnc(Cl)cn1)c1nc(C2CC2)ccc1Nc1cncnc1,6.8338156710444675
5sfu_477,-86.9969,-84.2197,-10.09521,O=C(Nc1cnccc1C(=O)N1CCCC1)c1nc(C2CC2)ccc1Nc1cncnc1,7.7276477590932044
5sfu_480,-84.619,-84.5366,-9.18705,CN(CCCO)C(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,7.249098372596961
5sfu_487,-91.4454,-86.2909,-10.39892,O=C(Nc1cnccc1C(=O)N1CCC(F)(F)C1)c1nc(C2CC2)ccc1Nc1cncnc1,7.182500738132242
5sfu_503,-88.0617,-83.4145,-9.93643,O=C(Nc1cnccc1C(=O)N1CC(O)C1)c1nc(C2CC2)ccc1Nc1cncnc1,7.232769901889282
5sfu_508,-87.8798,-86.3174,-10.06599,O=C(Nc1cnccc1C(=O)N1CC(F)(F)C1)c1nc(C2CC2)ccc1Nc1cncnc1,7.529310262490611
5sfu_528,-86.9774,-86.9859,-9.96734,O=C(Nc1cnccc1C(=O)N1CC2(COC2)C1)c1nc(C2CC2)ccc1Nc1cncnc1,6.243155541235232
5sfu_538,-90.1007,-86.654,-10.12722,CC1(C)CCN(C(=O)c2ccncc2NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)C1,7.060266149114265
5sfu_552,-84.2875,-83.9574,-9.81952,O=C(Nc1cnccc1C(=O)N1CCC1)c1nc(C2CC2)ccc1Nc1cncnc1,8.381011079635066
5sfu_561,-88.4815,-84.6842,-10.16329,CC1(C)CCCN1C(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,7.61003696356411
5sfu_564,-87.3896,-82.0887,-9.68338,O=C(NC1CCC1)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,8.941953769604718
5sfu_583,-83.555,-84.4833,-9.62233,CN(C)C(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,7.05649064512821
5sfu_625,-80.9101,-82.9981,-9.68055,O=C(NC1CCCC1)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,8.894489815230026
5sfu_628,-83.8228,-83.4385,-10.07418,O=C1CN(C(=O)c2ccncc2NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)CCN1,6.635267070557227
5sfu_639,-76.2115,-80.3372,-9.00164,CN(CCO)C(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,7.723929006862966
5sfu_651,-82.1227,-85.8387,-9.83095,O=C(NC1CCCCC1)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,8.698319050706424
5sfu_681,-87.5196,-84.5582,-9.18346,CC(C)(O)CNC(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,8.68277265082358
5sfu_688,-87.0205,-79.8807,-9.50293,O=C(NC1CC1)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,8.683191247946977
5sfu_806,-76.9202,-85.1058,-8.79637,O=C(NCCO)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,8.482936126517345
5sfu_822,-82.3817,-79.7271,-9.38546,CNC(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,7.86359655186601
5sfu_942,-85.8607,-77.8582,-9.38923,O=C(Nc1cnc(Cl)cc1Cl)c1nc(C2CC2)ccc1Nc1cncnc1,8.002788417167494
5sfu_995,-82.9439,-81.4075,-9.25312,O=C(Nc1cnccc1Cl)c1nc(C2CC2)ccc1Nc1cncnc1,7.669302201660694
5sfu_997,-76.8472,-85.4964,-8.42167,O=C(NC1CC1)c1ccsc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,9.320243879283572
5sfv_1063,-63.5127,-74.8306,-8.13883,Cc1cc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)nn1C1CCCC1,6.359235502174268
5sfv_1088,-52.698,-84.1576,-6.99659,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1cc(C2CCC2)n(C2CCCC2)n1,6.068655548885114
5sfv_1095,-63.9335,-69.7941,-7.37458,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(-c2ccccn2)n1,6.104846070243914
5sfv_1101,-55.0545,-77.2608,-7.27379,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1cc(C2CCCCC2)n(C2CCCC2)n1,6.10578642961156
5sfv_950,-70.8242,-78.6176,-7.82133,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(Cc2ccccc2)n1,6.932066622100437
5sfv_966,-63.9114,-72.1144,-7.80046,CCCCc1cc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)nn1C1CCCC1,6.2451213537429755
5sfv_970,-70.8865,-80.5862,-7.79145,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(Cc2ccc(Cl)cc2)n1,6.919683834264605
5sfv_977,-70.836,-72.9674,-7.56216,COc1ccc(Cn2ccc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)n2)cc1,7.099977165671381
5sfv_978,-69.1952,-79.5758,-7.69357,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(Cc2ccncc2)n1,6.715740761728911
5sfw_1130,-83.3663,-71.2835,-8.01019,Cc1cnc(C)n2nc(CCc3ncnn3C)nc12,5.61543155310588
5sfw_436,-105.245,-71.7268,-9.72637,Cc1cnc(C)n2nc(CCc3nc(N4CCCC4)nn3C3CC3)nc12,7.752026733638194
5sfw_483,-58.3514,-103.219,-10.1997,Cc1cnc(C)n2nc(CCc3nc(N4CCNC(=O)C4)nn3C)nc12,6.071443877587509
5sfw_584,-102.92,-75.3786,-9.49001,CCc1cnc(C)n2nc(CCc3nc(N4CCCC4)nn3C)nc12,8.543163567768595
5sfw_605,-103.538,-77.7452,-9.53171,Cc1ncc(C2CC2)c2nc(CCc3nc(N4CCCC4)nn3C)nn12,8.483948887002526
5sfw_633,-99.5692,-71.5104,-8.58991,COc1cnc(C)n2c(CCc3nc(N4CCCC4)nn3C)nnc12,5.378090711960354
5sfw_658,-102.783,-77.2429,-9.36527,Cc1ncc(Br)c2nc(CCc3nc(N4CCCC4)nn3C)nn12,7.464705879957229
5sfw_671,-98.6681,-75.9199,-9.19169,COc1cnc(C)n2nc(CCc3nc(N4CCCC4)nn3C)nc12,7.965993945399712
5sfw_672,-101.356,-73.1811,-9.00198,Cc1ncc(C(C)C)c2nc(CCc3nc(N4CCCC4)nn3C)nn12,8.154282423927969
5sfw_705,-100.517,-69.677,-9.39598,Cc1ncc(O)c2nc(CCc3nc(N4CCCC4)nn3C)nn12,6.851397345193906
5sfw_714,-100.464,-67.1775,-9.21847,Cc1nccc2nc(CCc3nc(N4CCCC4)nn3C)nn12,7.07727454200674
5sfw_725,-100.235,-70.9735,-8.56441,Cc1cnc(C)n2nc(CCc3nc(NCCCCl)nn3C)nc12,6.363253409401631
5sfw_989,-95.8451,-63.435,-8.15879,Cc1cncc(CCc2nc(N3CCCC3)nn2C)n1,5.102497552618559
5sfx_174,-107.463,-76.7803,-10.013,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccc2sc(-c3ccccc3)nc2c1,9.112945621949043
5sfx_397,-94.4713,-73.6653,-9.44824,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccc2sc(N3CCOCC3)nc2c1,8.731422028117155
5sfx_461,-94.1186,-75.6056,-9.10411,CN(C)c1nc2cc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)ccc2s1,8.50626319772316
5sfx_546,-86.8275,-75.3069,-7.40537,CN1CCN(c2nc3cc(NC(=O)c4c(C(=O)N5CCC5)cnn4C)ccc3s2)CC1,6.406172510399607
5sfx_840,-88.3233,-74.9532,-8.59964,CSc1nc2cc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)ccc2s1,6.479764144679481
5sfx_926,-78.9129,-75.3973,-9.35351,CC(=O)Nc1nc2cc(NC(=O)c3nc(C)ccc3C)ccc2s1,5.239083787358909
5sfy_1066,-52.5589,-81.441,-7.42656,Cc1ncc(C)n2nc(/C=C/c3nc(N4C[C@@H]5C[C@H]6CN(C(=O)OC(C)(C)C)C[C@]65C4)nn3C)nc12,5.212366479795121
5sfy_1115,-60.6791,-83.6744,-7.82008,Cc1ncc(C)n2nc(/C=C/c3nc(N4CC[C@@H](C)[C@H]4C)nn3C)nc12.Cc1ncc(C)n2nc(/C=C/c3nc(N4CC[C@H](C)[C@H]4C)nn3C)nc12,7.498940737782248
5sfy_1119,-8.73955,-104.473,-7.36277,Cc1ncc(C)n2nc(/C=C/c3nc(N4CCN(C(=O)OC(C)(C)C)CC4)nn3C)nc12,6.395170459403865
5sfy_1125,-68.8593,-74.5348,-7.44469,C/C(=C\c1nc2c(C)ncc(C)n2n1)c1nc(Br)nn1C,5.316821161673984
5sfy_1132,-0.200623,-109.033,-7.21264,Cc1ncc(C)n2nc(/C=C/c3nc(N4CC[C@@H](NC(=O)OC(C)(C)C)C4)nn3C)nc12,6.123346928045941
5sfy_1134,-69.8355,-75.4806,-7.44149,C/C(=C/c1nc2c(C)ncc(C)n2n1)c1nc(Br)nn1C,5.645751878854076
5sfy_311,-95.1542,-87.6947,-10.04144,Cc1ncc(C)n2nc(/C=C/c3nc(N4CCNCC4)nn3C)nc12,5.8103095695395135
5sfy_388,-95.322,-81.2062,-9.6243,COC[C@H]1CCCN1c1nc(/C=C/c2nc3c(C)ncc(C)n3n2)n(C)n1,8.25743151796349
5sfy_440,-97.5605,-83.5644,-10.45762,Cc1ncc(C)n2nc(/C=C/c3nc(-c4cccn4C)nn3C)nc12,7.93445762948086
5sfy_560,-89.5908,-81.8401,-9.5325,Cc1ncc(C)n2nc(/C=C/c3nc(N4CC[C@@H](C)C4)nn3C)nc12,7.617982957425131
5sfy_566,-80.2595,-85.2027,-9.96258,Cc1ncc(C)n2nc(/C=C/c3nc(N4CC[C@H](C)C4)nn3C)nc12,7.348721986001856
5sfy_596,-87.2239,-86.482,-9.42254,Cc1ncc(C)n2nc(/C=C/c3nc(N4CCCC4)cn3C)nc12,6.485594812935054
5sfy_618,-88.6057,-86.767,-10.12316,Cc1ncc(C)n2nc(/C=C/c3nc(-c4cc[nH]n4)nn3C)nc12,7.340701945133838
5sfy_629,-90.9994,-82.124,-10.05123,Cc1ncc(C)n2nc(/C=C/c3ncn(-c4ccccc4)n3)nc12,6.789221473412895
5sfy_648,-80.2641,-82.6809,-9.48417,Cc1ncc(C)n2nc(/C=C/c3nc(Br)cn3-c3ccccc3)nc12,6.694218848745018
5sfy_691,-52.4565,-98.2548,-8.65632,Cc1ncc(C)n2nc(/C=C/c3nc(N4CCC[C@H]4CF)nn3C)nc12,6.103767745583137
5sfy_720,-83.365,-84.6985,-9.1198,Cc1ncc(C)n2nc(/C=C/c3nc(C)n(-c4ccccc4)n3)nc12,6.750263695431167
5sfy_782,-89.718,-83.002,-9.79217,Cc1ncc(C)n2nc(/C=C/c3nc(N4CCC[C@@H]4C(F)(F)F)nn3C)nc12,8.467882883751194
5sfy_805,-73.9888,-86.6018,-9.06298,C/C(=C\c1nc2c(C)ncc(C)n2n1)c1nc(N2CCCC2)nn1C,7.210013467360718
5sfy_907,-82.9586,-86.4096,-8.78339,Cc1ncc(C)n2nc(/C=C/c3nc(N4CCN(C)C4=O)cn3C)nc12,6.789681480173768
5sfy_911,-58.7294,-90.8947,-8.89049,Cc1ncc(C)n2nc(/C=C/c3nc(N4CCCN4C)nn3C)nc12,6.126621263590859
5sfy_964,-79.2544,-83.3037,-8.49905,Cc1ncc(C)n2nc(/C=C/c3nc(Br)cn3C3CC3)nc12,5.177505014721249
